1133,71.5152,0.241375
1134,71.5471,0.242784
1135,71.5351,0.242227
1136,71.5133,0.241928
1137,71.4948,0.241519
1138,71.4717,0.241224
1139,71.4477,0.240961
1140,71.4237,0.240532
1141,71.4011,0.239872
1142,71.3767,0.238897
1143,71.3519,0.237598
1144,71.3289,0.23612
1145,71.3088,0.234697
1146,71.2876,0.233261
1147,71.2645,0.231819
1148,71.2408,0.230331
1149,71.2179,0.228939
1150,71.1931,0.227569
1151,71.1713,0.226191
1152,71.1501,0.224586
1153,71.1319,0.223009
1154,71.1117,0.221383
1155,71.0927,0.219642
1156,71.0742,0.217777
1157,71.0611,0.21608
1158,71.0483,0.214611
1159,71.0331,0.213378
1160,71.0176,0.211966
1161,71.0045,0.210448
1162,70.9913,0.209126
1163,70.9798,0.208339
1164,70.9706,0.20764
1165,70.959,0.207287
1166,70.9486,0.206867
1167,70.9372,0.206581
1168,70.926,0.206229
1169,70.9177,0.205931
1170,70.9085,0.205729
1171,70.9031,0.205555
1172,70.8969,0.205236
1173,70.8965,0.204919
1174,70.8923,0.204745
1175,70.885,0.205182
1176,70.8841,0.205583
1177,70.8792,0.205858
1178,70.8845,0.206454
1179,70.8876,0.206696
1180,70.8927,0.20694
1181,70.892,0.207295
1182,70.8984,0.208471
1183,70.8997,0.209171
1184,70.93,0.209602
1185,70.9877,0.210617
1186,70.9975,0.212445
1187,71.0279,0.214052
1188,71.0394,0.215996
1189,71.0488,0.217445
1190,71.0555,0.219157
